date,OT
2016-07-02 09:15:00,3.2464131660799693
2016-07-02 09:30:00,3.2464131660799693
2016-07-02 09:45:00,3.254937679754025
2016-07-02 10:00:00,3.254937679754025
2016-07-02 10:15:00,3.254937679754025
2016-07-02 10:30:00,3.254937679754025
2016-07-02 10:45:00,3.254937679754025
2016-07-02 11:00:00,3.254937679754025
2016-07-02 11:15:00,3.254937679754025
2016-07-02 11:30:00,3.2633902128557395
2016-07-02 11:45:00,3.2717528673635496
2016-07-02 12:00:00,3.263371093944209
2016-07-02 12:15:00,3.263371093944209
2016-07-02 12:30:00,3.2717528673635496
2016-07-02 12:45:00,3.2717528673635496
2016-07-02 13:00:00,3.2717528673635496
2016-07-02 13:15:00,3.2717528673635496
2016-07-02 13:30:00,3.2717528673635496
2016-07-02 13:45:00,3.2717528673635496
2016-07-02 14:00:00,3.2800649702156504
2016-07-02 14:15:00,3.2882899739789697
2016-07-02 14:30:00,3.2882899739789697
2016-07-02 14:45:00,3.3045579776644645
2016-07-02 15:00:00,3.3125847005196265
2016-07-02 15:15:00,3.3125847005196265
2016-07-02 15:30:00,3.3125847005196265
2016-07-02 15:45:00,3.320565633138688
2016-07-02 16:00:00,3.320565633138688
2016-07-02 16:15:00,3.320565633138688
2016-07-02 16:30:00,3.328465392060035
2016-07-02 16:45:00,3.336321007777348
2016-07-02 17:00:00,3.336321007777348
2016-07-02 17:15:00,3.344097757310753
2016-07-02 17:30:00,3.344097757310753
2016-07-02 17:45:00,3.351814562201455
2016-07-02 18:00:00,3.351814562201455
2016-07-02 18:15:00,3.359489574550345
2016-07-02 18:30:00,3.359489574550345
2016-07-02 18:45:00,3.359489574550345
2016-07-02 19:00:00,3.359489574550345
2016-07-02 19:15:00,3.3670888941353887
2016-07-02 19:30:00,3.374630899338837
2016-07-02 19:45:00,3.3821334912898275
2016-07-02 20:00:00,3.3895801489431556
2016-07-02 20:15:00,3.3895801489431556
2016-07-02 20:30:00,3.3895801489431556
2016-07-02 20:45:00,3.3821334912898275
2016-07-02 21:00:00,3.374630899338837
2016-07-02 21:15:00,3.359489574550345
2016-07-02 21:30:00,3.344097757310753
2016-07-02 21:45:00,3.344097757310753
2016-07-02 22:00:00,3.328465392060035
2016-07-02 22:15:00,3.328465392060035
2016-07-02 22:30:00,3.32054757670558
2016-07-02 22:45:00,3.3125847005196265
2016-07-02 23:00:00,3.3045579776644645
2016-07-02 23:15:00,3.3045579776644645
2016-07-02 23:30:00,3.3045579776644645
2016-07-02 23:45:00,3.3045579776644645
2016-07-03 00:00:00,3.32054757670558
2016-07-03 00:15:00,3.32054757670558
2016-07-03 00:30:00,3.336321007777348
2016-07-03 00:45:00,3.336321007777348
2016-07-03 01:00:00,3.351814562201455
2016-07-03 01:15:00,3.351814562201455
2016-07-03 01:30:00,3.351814562201455
2016-07-03 01:45:00,3.351814562201455
2016-07-03 02:00:00,3.351814562201455
2016-07-03 02:15:00,3.351814562201455
2016-07-03 02:30:00,3.351814562201455
2016-07-03 02:45:00,3.351814562201455
2016-07-03 03:00:00,3.351814562201455
2016-07-03 03:15:00,3.336321007777348
2016-07-03 03:30:00,3.336321007777348
2016-07-03 03:45:00,3.336321007777348
2016-07-03 04:00:00,3.336321007777348
2016-07-03 04:15:00,3.336321007777348
2016-07-03 04:30:00,3.336321007777348
2016-07-03 04:45:00,3.336321007777348
2016-07-03 05:00:00,3.336321007777348
2016-07-03 05:15:00,3.336321007777348
2016-07-03 05:30:00,3.336321007777348
2016-07-03 05:45:00,3.336321007777348
2016-07-03 06:00:00,3.328465392060035
2016-07-03 06:15:00,3.328465392060035
2016-07-03 06:30:00,3.32054757670558
2016-07-03 06:45:00,3.32054757670558
2016-07-03 07:00:00,3.32054757670558
2016-07-03 07:15:00,3.3125847005196265
2016-07-03 07:30:00,3.3125847005196265
2016-07-03 07:45:00,3.3045579776644645
2016-07-03 08:00:00,3.3045579776644645
2016-07-03 08:15:00,3.3125847005196265
2016-07-03 08:30:00,3.32054757670558
2016-07-03 08:45:00,3.328465392060035
2016-07-03 09:00:00,3.336321007777348
2016-07-03 09:15:00,3.336321007777348
2016-07-03 09:30:00,3.351814562201455
2016-07-03 09:45:00,3.351814562201455
2016-07-03 10:00:00,3.359472207448117
2016-07-03 10:15:00,3.3746480704549175
2016-07-03 10:30:00,3.3821334912898275
2016-07-03 10:45:00,3.3895801489431556
2016-07-03 11:00:00,3.3895801489431556
2016-07-03 11:15:00,3.4042759940895815
2016-07-03 11:30:00,3.4187916675741024
2016-07-03 11:45:00,3.433067439590052
2016-07-03 12:00:00,3.447174097534197
2016-07-03 12:15:00,3.4541376687742433
2016-07-03 12:30:00,3.4541376687742433
2016-07-03 12:45:00,3.4541376687742433
2016-07-03 13:00:00,3.447174097534197
2016-07-03 13:15:00,3.447174097534197
2016-07-03 13:30:00,3.447174097534197
2016-07-03 13:45:00,3.447174097534197
2016-07-03 14:00:00,3.447174097534197
2016-07-03 14:15:00,3.447174097534197
2016-07-03 14:30:00,3.447174097534197
2016-07-03 14:45:00,3.447174097534197
2016-07-03 15:00:00,3.447174097534197
2016-07-03 15:15:00,3.4541376687742433
2016-07-03 15:30:00,3.4679365863984644
2016-07-03 15:45:00,3.474757613123461
2016-07-03 16:00:00,3.4815476826865663
2016-07-03 16:15:00,3.488276806297158
2016-07-03 16:30:00,3.488276806297158
2016-07-03 16:45:00,3.488276806297158
2016-07-03 17:00:00,3.488276806297158
2016-07-03 17:15:00,3.488276806297158
2016-07-03 17:30:00,3.4949609513011977
2016-07-03 17:45:00,3.4949609513011977
2016-07-03 18:00:00,3.4949609513011977
2016-07-03 18:15:00,3.4949609513011977
2016-07-03 18:30:00,3.4949609513011977
2016-07-03 18:45:00,3.4949609513011977
2016-07-03 19:00:00,3.4949609513011977
2016-07-03 19:15:00,3.4949609513011977
2016-07-03 19:30:00,3.4815476826865663
2016-07-03 19:45:00,3.474757613123461
2016-07-03 20:00:00,3.4610530838356053
2016-07-03 20:15:00,3.4401456125058565
2016-07-03 20:30:00,3.4259550590858727
2016-07-03 20:45:00,3.4259550590858727
2016-07-03 21:00:00,3.4259550590858727
2016-07-03 21:15:00,3.411560168697702
2016-07-03 21:30:00,3.411560168697702
2016-07-03 21:45:00,3.396955035332225
2016-07-03 22:00:00,3.396955035332225
2016-07-03 22:15:00,3.396955035332225
2016-07-03 22:30:00,3.3821334912898275
2016-07-03 22:45:00,3.3821334912898275
2016-07-03 23:00:00,3.3821334912898275
2016-07-03 23:15:00,3.3821334912898275
2016-07-03 23:30:00,3.3821334912898275
2016-07-03 23:45:00,3.3670888941353887
2016-07-04 00:00:00,3.3670888941353887
2016-07-04 00:15:00,3.351814562201455
2016-07-04 00:30:00,3.344097757310753
2016-07-04 00:45:00,3.344097757310753
2016-07-04 01:00:00,3.344097757310753
2016-07-04 01:15:00,3.344097757310753
2016-07-04 01:30:00,3.3518320628041236
2016-07-04 01:45:00,3.359489574550345
2016-07-04 02:00:00,3.359489574550345
2016-07-04 02:15:00,3.359489574550345
2016-07-04 02:30:00,3.359489574550345
2016-07-04 02:45:00,3.359489574550345
2016-07-04 03:00:00,3.3518320628041236
2016-07-04 03:15:00,3.3518320628041236
2016-07-04 03:30:00,3.3518320628041236
2016-07-04 03:45:00,3.3518320628041236
2016-07-04 04:00:00,3.3518320628041236
2016-07-04 04:15:00,3.3518320628041236
2016-07-04 04:30:00,3.344097757310753
2016-07-04 04:45:00,3.344097757310753
2016-07-04 05:00:00,3.344097757310753
2016-07-04 05:15:00,3.344097757310753
2016-07-04 05:30:00,3.344097757310753
2016-07-04 05:45:00,3.336321007777348
2016-07-04 06:00:00,3.328465392060035
2016-07-04 06:15:00,3.328465392060035
2016-07-04 06:30:00,3.320565633138688
2016-07-04 06:45:00,3.320565633138688
2016-07-04 07:00:00,3.320565633138688
2016-07-04 07:15:00,3.320565633138688
2016-07-04 07:30:00,3.328465392060035
2016-07-04 07:45:00,3.328465392060035
2016-07-04 08:00:00,3.328465392060035
2016-07-04 08:15:00,3.328465392060035
2016-07-04 08:30:00,3.344097757310753
2016-07-04 08:45:00,3.351814562201455
2016-07-04 09:00:00,3.3670888941353887
2016-07-04 09:15:00,3.3821334912898275
2016-07-04 09:30:00,3.396955035332225
2016-07-04 09:45:00,3.4187916675741024
2016-07-04 10:00:00,3.433067439590052
2016-07-04 10:15:00,3.447174097534197
2016-07-04 10:30:00,3.447174097534197
2016-07-04 10:45:00,3.4541376687742433
2016-07-04 11:00:00,3.4815323111329404
2016-07-04 11:15:00,3.5147790538440353
2016-07-04 11:30:00,3.534197436557547
2016-07-04 11:45:00,3.5532458079617255
2016-07-04 12:00:00,3.5595250296219034
2016-07-04 12:15:00,3.5719522609211594
2016-07-04 12:30:00,3.584227055771319
2016-07-04 12:45:00,3.590315198617273
2016-07-04 13:00:00,3.596352900620699
2016-07-04 13:15:00,3.6142636755299464
2016-07-04 13:30:00,3.637665060614965
2016-07-04 13:45:00,3.6491636461924597
2016-07-04 14:00:00,3.6318725171610216
2016-07-04 14:15:00,3.6201588195844754
2016-07-04 14:30:00,3.6201588195844754
2016-07-04 14:45:00,3.6201588195844754
2016-07-04 15:00:00,3.6201588195844754
2016-07-04 15:15:00,3.6201588195844754
2016-07-04 15:30:00,3.6201588195844754
2016-07-04 15:45:00,3.6083334691956
2016-07-04 16:00:00,3.6083334691956
2016-07-04 16:15:00,3.590315198617273
2016-07-04 16:30:00,3.5595250296219034
2016-07-04 16:45:00,3.546941416817863
2016-07-04 17:00:00,3.5212888357579275
2016-07-04 17:15:00,3.5147641847176025
2016-07-04 17:30:00,3.5082115357147403
2016-07-04 17:45:00,3.501615666138005
2016-07-04 18:00:00,3.4949609513011977
2016-07-04 18:15:00,3.4949609513011977
2016-07-04 18:30:00,3.4949609513011977
2016-07-04 18:45:00,3.4949609513011977
2016-07-04 19:00:00,3.501615666138005
2016-07-04 19:15:00,3.501615666138005
2016-07-04 19:30:00,3.501615666138005
2016-07-04 19:45:00,3.488276806297158
2016-07-04 20:00:00,3.488276806297158
2016-07-04 20:15:00,3.4815323111329404
2016-07-04 20:30:00,3.474757613123461
2016-07-04 20:45:00,3.4679365863984644
2016-07-04 21:00:00,3.4679365863984644
2016-07-04 21:15:00,3.4541376687742433
2016-07-04 21:30:00,3.4541376687742433
2016-07-04 21:45:00,3.4541376687742433
2016-07-04 22:00:00,3.4541376687742433
2016-07-04 22:15:00,3.4541376687742433
2016-07-04 22:30:00,3.4541376687742433
2016-07-04 22:45:00,3.4541376687742433
2016-07-04 23:00:00,3.4541376687742433
2016-07-04 23:15:00,3.4541376687742433
2016-07-04 23:30:00,3.447174097534197
2016-07-04 23:45:00,3.447174097534197
2016-07-05 00:00:00,3.447174097534197
2016-07-05 00:15:00,3.433067439590052
2016-07-05 00:30:00,3.433067439590052
2016-07-05 00:45:00,3.433067439590052
2016-07-05 01:00:00,3.433067439590052
2016-07-05 01:15:00,3.433067439590052
2016-07-05 01:30:00,3.433067439590052
2016-07-05 01:45:00,3.433067439590052
2016-07-05 02:00:00,3.4187916675741024
2016-07-05 02:15:00,3.411560168697702
2016-07-05 02:30:00,3.396955035332225
2016-07-05 02:45:00,3.3821334912898275
2016-07-05 03:00:00,3.3670888941353887
2016-07-05 03:15:00,3.359489574550345
2016-07-05 03:30:00,3.359489574550345
2016-07-05 03:45:00,3.359489574550345
2016-07-05 04:00:00,3.359489574550345
2016-07-05 04:15:00,3.359489574550345
2016-07-05 04:30:00,3.374630899338837
2016-07-05 04:45:00,3.374630899338837
2016-07-05 05:00:00,3.3821334912898275
2016-07-05 05:15:00,3.3895801489431556
2016-07-05 05:30:00,3.396955035332225
2016-07-05 05:45:00,3.4042759940895815
2016-07-05 06:00:00,3.4042759940895815
2016-07-05 06:15:00,3.4187916675741024
2016-07-05 06:30:00,3.4187916675741024
2016-07-05 06:45:00,3.433067439590052
2016-07-05 07:00:00,3.4401456125058565
2016-07-05 07:15:00,3.4401456125058565
2016-07-05 07:30:00,3.4541376687742433
2016-07-05 07:45:00,3.4541376687742433
2016-07-05 08:00:00,3.4541376687742433
2016-07-05 08:15:00,3.4471581276925445
2016-07-05 08:30:00,3.4471581276925445
2016-07-05 08:45:00,3.4471581276925445
2016-07-05 09:00:00,3.4541376687742433
2016-07-05 09:15:00,3.4610530838356053
2016-07-05 09:30:00,3.474757613123461
2016-07-05 09:45:00,3.4949609513011977
2016-07-05 10:00:00,3.5082265025925254
2016-07-05 10:15:00,3.5212888357579275
2016-07-05 10:30:00,3.534197436557547
2016-07-05 10:45:00,3.540596917421202
2016-07-05 11:00:00,3.540596917421202
2016-07-05 11:15:00,3.540596917421202
2016-07-05 11:30:00,3.540596917421202
2016-07-05 11:45:00,3.534197436557547
2016-07-05 12:00:00,3.5277566263874474
2016-07-05 12:15:00,3.5082115357147403
2016-07-05 12:30:00,3.488276806297158
2016-07-05 12:45:00,3.474757613123461
2016-07-05 13:00:00,3.4679365863984644
2016-07-05 13:15:00,3.4610530838356053
2016-07-05 13:30:00,3.447174097534197
2016-07-05 13:45:00,3.4401456125058565
2016-07-05 14:00:00,3.433067439590052
2016-07-05 14:15:00,3.433067439590052
2016-07-05 14:30:00,3.433067439590052
2016-07-05 14:45:00,3.433067439590052
2016-07-05 15:00:00,3.4259550590858727
2016-07-05 15:15:00,3.433067439590052
2016-07-05 15:30:00,3.4401456125058565
2016-07-05 15:45:00,3.4541376687742433
2016-07-05 16:00:00,3.4610530838356053
2016-07-05 16:15:00,3.474757613123461
2016-07-05 16:30:00,3.4815476826865663
2016-07-05 16:45:00,3.488276806297158
2016-07-05 17:00:00,3.4949609513011977
2016-07-05 17:15:00,3.501615666138005
2016-07-05 17:30:00,3.5147790538440353
2016-07-05 17:45:00,3.5147790538440353
2016-07-05 18:00:00,3.5147790538440353
2016-07-05 18:15:00,3.5147790538440353
2016-07-05 18:30:00,3.5082265025925254
2016-07-05 18:45:00,3.5082265025925254
2016-07-05 19:00:00,3.5082265025925254
2016-07-05 19:15:00,3.5082265025925254
2016-07-05 19:30:00,3.5082265025925254
2016-07-05 19:45:00,3.5082265025925254
2016-07-05 20:00:00,3.5082265025925254
2016-07-05 20:15:00,3.5082265025925254
2016-07-05 20:30:00,3.5082265025925254
2016-07-05 20:45:00,3.5082265025925254
2016-07-05 21:00:00,3.5082265025925254
2016-07-05 21:15:00,3.5082265025925254
2016-07-05 21:30:00,3.5082265025925254
2016-07-05 21:45:00,3.501615666138005
2016-07-05 22:00:00,3.501615666138005
2016-07-05 22:15:00,3.501615666138005
2016-07-05 22:30:00,3.501615666138005
2016-07-05 22:45:00,3.501615666138005
2016-07-05 23:00:00,3.501615666138005
2016-07-05 23:15:00,3.501615666138005
2016-07-05 23:30:00,3.501615666138005
2016-07-05 23:45:00,3.501615666138005
2016-07-06 00:00:00,3.501615666138005
2016-07-06 00:15:00,3.501615666138005
2016-07-06 00:30:00,3.501615666138005
2016-07-06 00:45:00,3.501615666138005
2016-07-06 01:00:00,3.501615666138005
2016-07-06 01:15:00,3.501615666138005
2016-07-06 01:30:00,3.4949761178170964
2016-07-06 01:45:00,3.4949761178170964
2016-07-06 02:00:00,3.4949761178170964
2016-07-06 02:15:00,3.4949761178170964
2016-07-06 02:30:00,3.4949761178170964
2016-07-06 02:45:00,3.4949761178170964
2016-07-06 03:00:00,3.4949761178170964
2016-07-06 03:15:00,3.488276806297158
2016-07-06 03:30:00,3.488276806297158
2016-07-06 03:45:00,3.488276806297158
2016-07-06 04:00:00,3.488276806297158
2016-07-06 04:15:00,3.488276806297158
2016-07-06 04:30:00,3.488276806297158
2016-07-06 04:45:00,3.488276806297158
2016-07-06 05:00:00,3.488276806297158
2016-07-06 05:15:00,3.488276806297158
2016-07-06 05:30:00,3.488276806297158
2016-07-06 05:45:00,3.488276806297158
2016-07-06 06:00:00,3.488276806297158
2016-07-06 06:15:00,3.488276806297158
2016-07-06 06:30:00,3.488276806297158
2016-07-06 06:45:00,3.488276806297158
2016-07-06 07:00:00,3.4815476826865663
2016-07-06 07:15:00,3.474757613123461
2016-07-06 07:30:00,3.474757613123461
2016-07-06 07:45:00,3.474757613123461
2016-07-06 08:00:00,3.474757613123461
2016-07-06 08:15:00,3.474757613123461
2016-07-06 08:30:00,3.488276806297158
2016-07-06 08:45:00,3.488276806297158
2016-07-06 09:00:00,3.4815323111329404
2016-07-06 09:15:00,3.4815323111329404
2016-07-06 09:30:00,3.4815323111329404
2016-07-06 09:45:00,3.4815323111329404
2016-07-06 10:00:00,3.488276806297158
2016-07-06 10:15:00,3.501615666138005
2016-07-06 10:30:00,3.501615666138005
2016-07-06 10:45:00,3.501615666138005
2016-07-06 11:00:00,3.5082115357147403
2016-07-06 11:15:00,3.5147641847176025
2016-07-06 11:30:00,3.5212888357579275
2016-07-06 11:45:00,3.5277566263874474
2016-07-06 12:00:00,3.540596917421202
2016-07-06 12:15:00,3.5532458079617255
2016-07-06 12:30:00,3.5532458079617255
2016-07-06 12:45:00,3.5532458079617255
2016-07-06 13:00:00,3.5532458079617255
2016-07-06 13:15:00,3.5532458079617255
2016-07-06 13:30:00,3.5532458079617255
2016-07-06 13:45:00,3.5657650685664413
2016-07-06 14:00:00,3.5657650685664413
2016-07-06 14:15:00,3.578101513743809
2016-07-06 14:30:00,3.578101513743809
2016-07-06 14:45:00,3.584227055771319
2016-07-06 15:00:00,3.590315198617273
2016-07-06 15:15:00,3.578101513743809
2016-07-06 15:30:00,3.5532458079617255
2016-07-06 15:45:00,3.534197436557547
2016-07-06 16:00:00,3.5212888357579275
2016-07-06 16:15:00,3.5147790538440353
2016-07-06 16:30:00,3.5082115357147403
2016-07-06 16:45:00,3.5082115357147403
2016-07-06 17:00:00,3.5082115357147403
2016-07-06 17:15:00,3.5082115357147403
2016-07-06 17:30:00,3.5147790538440353
2016-07-06 17:45:00,3.5212888357579275
2016-07-06 18:00:00,3.5212888357579275
2016-07-06 18:15:00,3.5212888357579275
2016-07-06 18:30:00,3.5277566263874474
2016-07-06 18:45:00,3.5277566263874474
2016-07-06 19:00:00,3.534197436557547
2016-07-06 19:15:00,3.534197436557547
2016-07-06 19:30:00,3.5212888357579275
2016-07-06 19:45:00,3.5082265025925254
2016-07-06 20:00:00,3.4949609513011977
2016-07-06 20:15:00,3.488276806297158
2016-07-06 20:30:00,3.488276806297158
2016-07-06 20:45:00,3.474757613123461
2016-07-06 21:00:00,3.474757613123461
2016-07-06 21:15:00,3.4815476826865663
2016-07-06 21:30:00,3.488276806297158
2016-07-06 21:45:00,3.488276806297158
2016-07-06 22:00:00,3.4949609513011977
2016-07-06 22:15:00,3.4949609513011977
2016-07-06 22:30:00,3.4949609513011977
2016-07-06 22:45:00,3.4949609513011977
2016-07-06 23:00:00,3.501615666138005
2016-07-06 23:15:00,3.501615666138005
2016-07-06 23:30:00,3.501615666138005
2016-07-06 23:45:00,3.5147790538440353
2016-07-07 00:00:00,3.5147790538440353
2016-07-07 00:15:00,3.5147790538440353
2016-07-07 00:30:00,3.5147790538440353
2016-07-07 00:45:00,3.5147790538440353
2016-07-07 01:00:00,3.5147790538440353
2016-07-07 01:15:00,3.5147790538440353
2016-07-07 01:30:00,3.5147790538440353
2016-07-07 01:45:00,3.5147790538440353
2016-07-07 02:00:00,3.5147790538440353
2016-07-07 02:15:00,3.5147790538440353
2016-07-07 02:30:00,3.5082115357147403
2016-07-07 02:45:00,3.4949761178170964
2016-07-07 03:00:00,3.4949761178170964
2016-07-07 03:15:00,3.4949761178170964
2016-07-07 03:30:00,3.4949761178170964
2016-07-07 03:45:00,3.4949761178170964
2016-07-07 04:00:00,3.4949761178170964
2016-07-07 04:15:00,3.4949761178170964
2016-07-07 04:30:00,3.4949761178170964
2016-07-07 04:45:00,3.4949761178170964
2016-07-07 05:00:00,3.4949761178170964
2016-07-07 05:15:00,3.4949761178170964
2016-07-07 05:30:00,3.4949761178170964
2016-07-07 05:45:00,3.501615666138005
2016-07-07 06:00:00,3.501615666138005
2016-07-07 06:15:00,3.501615666138005
2016-07-07 06:30:00,3.501615666138005
2016-07-07 06:45:00,3.501615666138005
2016-07-07 07:00:00,3.501615666138005
2016-07-07 07:15:00,3.501615666138005
2016-07-07 07:30:00,3.501615666138005
2016-07-07 07:45:00,3.5082115357147403
2016-07-07 08:00:00,3.5147790538440353
2016-07-07 08:15:00,3.5277566263874474
2016-07-07 08:30:00,3.5277566263874474
2016-07-07 08:45:00,3.534197436557547
2016-07-07 09:00:00,3.546941416817863
2016-07-07 09:15:00,3.5595250296219034
2016-07-07 09:30:00,3.5657650685664413
2016-07-07 09:45:00,3.5719522609211594
2016-07-07 10:00:00,3.578101513743809
2016-07-07 10:15:00,3.584227055771319
2016-07-07 10:30:00,3.596352900620699
2016-07-07 10:45:00,3.6142636755299464
2016-07-07 11:00:00,3.637665060614965
2016-07-07 11:15:00,3.6605314178135715
2016-07-07 11:30:00,3.682886572288848
2016-07-07 11:45:00,3.6938670146035686
2016-07-07 12:00:00,3.6938670146035686
2016-07-07 12:15:00,3.699324666674764
2016-07-07 12:30:00,3.7101393740679227
2016-07-07 12:45:00,3.7366691223138027
2016-07-07 13:00:00,3.767598231391241
2016-07-07 13:15:00,3.8025317232532756
2016-07-07 13:30:00,3.8267592293559445
2016-07-07 13:45:00,3.850402910341518
2016-07-07 14:00:00,3.8734900683979463
2016-07-07 14:15:00,3.887105132483214
2016-07-07 14:30:00,3.896076526156508
2016-07-07 14:45:00,3.904958083733547
2016-07-07 15:00:00,3.9093795150946957
2016-07-07 15:15:00,3.9093795150946957
2016-07-07 15:30:00,3.913771506426528
2016-07-07 15:45:00,3.9093795150946957
2016-07-07 16:00:00,3.8915957507198287
2016-07-07 16:15:00,3.878052523743495
2016-07-07 16:30:00,3.855061015741253
2016-07-07 16:45:00,3.841010202141857
2016-07-07 17:00:00,3.82674826215063
2016-07-07 17:15:00,3.8122910997703214
2016-07-07 17:30:00,3.7976105665684465
2016-07-07 17:45:00,3.787717460736747
2016-07-07 18:00:00,3.7777027274966692
2016-07-07 18:15:00,3.767609778725682
2016-07-07 18:30:00,3.75739050228763
